model,year,transmission,mileage,fuelType,tax,mpg,engineSize,brand,price
X6,2020,Semi-Auto,5656,Diesel,150,33.2,3,BMW,67990
M4,2016,Automatic,771,Petrol,300,33.2,3,BMW,99950
M4,2016,Automatic,4550,Petrol,300,33.2,3,BMW,76990
M4,2017,Semi-Auto,1336,Petrol,145,33.2,3,BMW,89990
'8 Series',2019,Semi-Auto,1600,Petrol,145,33.2,3,BMW,59790
'8 Series',2019,Semi-Auto,2395,Petrol,145,33.2,3,BMW,53980
'8 Series',2019,Automatic,3948,Petrol,145,33.2,3,BMW,58990
'8 Series',2020,Semi-Auto,123,Petrol,145,33.2,3,BMW,66991
'8 Series',2020,Semi-Auto,419,Petrol,145,33.2,3,BMW,69991
A4,2008,Automatic,89000,Diesel,330,33.3,3,Audi,5490
A8,2006,Automatic,104000,Diesel,325,33.6,3,Audi,5595
'3 Series',2020,Semi-Auto,8,Petrol,150,33.6,3,BMW,41950
'3 Series',2020,Semi-Auto,9,Petrol,145,33.6,3,BMW,41555
'3 Series',2020,Semi-Auto,347,Petrol,145,33.6,3,BMW,53260
'3 Series',2020,Semi-Auto,1204,Petrol,150,33.6,3,BMW,39950
'3 Series',2020,Semi-Auto,2500,Petrol,145,33.6,3,BMW,45000
'3 Series',2020,Semi-Auto,2894,Petrol,150,33.6,3,BMW,43990
'3 Series',2020,Automatic,4300,Petrol,145,33.6,3,BMW,41995
'3 Series',2020,Automatic,7500,Petrol,145,33.6,3,BMW,42995
A4,2014,Semi-Auto,49688,Petrol,300,33.6,3,Audi,20452
'7 Series',2019,Semi-Auto,2218,Petrol,145,33.6,3,BMW,50390
'7 Series',2019,Semi-Auto,10478,Petrol,145,33.6,3,BMW,49990
'7 Series',2019,Semi-Auto,19870,Petrol,150,33.6,3,BMW,42950
X5,2019,Automatic,123,Diesel,145,33.6,3,BMW,63320
X5,2019,Semi-Auto,2151,Diesel,145,33.6,3,BMW,61083
X5,2019,Semi-Auto,3276,Diesel,145,33.6,3,BMW,59000
X5,2019,Semi-Auto,3677,Diesel,145,33.6,3,BMW,56995
X5,2019,Automatic,4010,Diesel,145,33.6,3,BMW,58000
X5,2019,Semi-Auto,4445,Diesel,145,33.6,3,BMW,56450
X5,2019,Semi-Auto,4484,Diesel,150,33.6,3,BMW,51980
X5,2019,Semi-Auto,4897,Diesel,145,33.6,3,BMW,57950
X5,2019,Semi-Auto,6007,Diesel,145,33.6,3,BMW,55990
X5,2019,Automatic,6601,Diesel,145,33.6,3,BMW,53500
X5,2019,Semi-Auto,7153,Diesel,150,33.6,3,BMW,54990
X5,2019,Semi-Auto,7300,Diesel,150,33.6,3,BMW,51990
X5,2019,Semi-Auto,8000,Diesel,145,33.6,3,BMW,56990
X5,2019,Semi-Auto,8637,Diesel,145,33.6,3,BMW,56990
X5,2019,Semi-Auto,9029,Diesel,145,33.6,3,BMW,56980
X5,2019,Semi-Auto,9192,Diesel,145,33.6,3,BMW,56980
X5,2019,Semi-Auto,9257,Diesel,150,33.6,3,BMW,59980
X5,2019,Semi-Auto,10100,Diesel,145,33.6,3,BMW,52995
X5,2019,Semi-Auto,10782,Diesel,145,33.6,3,BMW,61682
X5,2019,Automatic,11311,Diesel,150,33.6,3,BMW,61550
X5,2019,Semi-Auto,11449,Diesel,145,33.6,3,BMW,56980
X5,2019,Semi-Auto,12173,Diesel,145,33.6,3,BMW,56980
X5,2019,Semi-Auto,18673,Diesel,145,33.6,3,BMW,54750
X5,2020,Semi-Auto,150,Diesel,150,33.6,3,BMW,63295
X5,2020,Semi-Auto,3500,Diesel,145,33.6,3,BMW,60990
X5,2020,Semi-Auto,3968,Diesel,145,33.6,3,BMW,61980
Q7,2019,Automatic,10,Diesel,145,33.6,3,Audi,41495
Q7,2019,Automatic,10,Diesel,145,33.6,3,Audi,41799
Q7,2019,Semi-Auto,28,Diesel,145,33.6,3,Audi,49990
Q7,2019,Automatic,50,Diesel,145,33.6,3,Audi,42500
Q7,2019,Automatic,50,Diesel,145,33.6,3,Audi,42990
Q7,2019,Automatic,50,Diesel,145,33.6,3,Audi,46850
Q7,2019,Automatic,100,Diesel,145,33.6,3,Audi,42970
Q7,2019,Automatic,1000,Diesel,145,33.6,3,Audi,45000
Q7,2019,Semi-Auto,2249,Diesel,145,33.6,3,Audi,42888
Q7,2019,Semi-Auto,3264,Diesel,145,33.6,3,Audi,46990
Q7,2019,Automatic,4000,Diesel,145,33.6,3,Audi,42800
Q7,2019,Automatic,5558,Diesel,145,33.6,3,Audi,49995
Q7,2019,Semi-Auto,5745,Diesel,150,33.6,3,Audi,41718
Q7,2019,Automatic,5815,Diesel,145,33.6,3,Audi,41970
Q7,2019,Semi-Auto,6935,Diesel,145,33.6,3,Audi,42950
Q7,2019,Automatic,7500,Diesel,145,33.6,3,Audi,45995
Q7,2019,Automatic,7936,Diesel,145,33.6,3,Audi,41719
Q7,2019,Semi-Auto,8391,Diesel,150,33.6,3,Audi,40495
Q7,2019,Semi-Auto,10492,Diesel,145,33.6,3,Audi,41750
Q7,2019,Automatic,16000,Diesel,145,33.6,3,Audi,41950
Q7,2020,Automatic,5000,Diesel,145,33.6,3,Audi,46990
M4,2018,Automatic,3033,Petrol,145,33.6,3,BMW,51000
M4,2018,Semi-Auto,4000,Petrol,145,33.6,3,BMW,55991
M4,2018,Semi-Auto,8725,Petrol,145,33.6,3,BMW,53999
Q8,2018,Semi-Auto,1964,Diesel,145,33.6,3,Audi,51250
Q8,2018,Automatic,7000,Diesel,145,33.6,3,Audi,51495
Q8,2018,Automatic,11000,Diesel,150,33.6,3,Audi,50000
Q8,2018,Semi-Auto,12332,Diesel,150,33.6,3,Audi,49991
Q8,2019,Automatic,945,Diesel,145,33.6,3,Audi,56000
Q8,2019,Automatic,1000,Diesel,145,33.6,3,Audi,54000
Q8,2019,Automatic,1000,Diesel,145,33.6,3,Audi,54500
Q8,2019,Semi-Auto,1943,Diesel,145,33.6,3,Audi,55995
Q8,2019,Automatic,2040,Diesel,145,33.6,3,Audi,51990
Q8,2019,Semi-Auto,2423,Diesel,145,33.6,3,Audi,49750
Q8,2019,Semi-Auto,2715,Diesel,145,33.6,3,Audi,51950
Q8,2019,Automatic,3000,Diesel,145,33.6,3,Audi,58500
Q8,2019,Semi-Auto,3062,Diesel,145,33.6,3,Audi,49990
Q8,2019,Automatic,4278,Diesel,145,33.6,3,Audi,50786
Q8,2019,Semi-Auto,4488,Diesel,145,33.6,3,Audi,48995
Q8,2019,Automatic,4968,Diesel,145,33.6,3,Audi,50576
Q8,2019,Automatic,5000,Diesel,145,33.6,3,Audi,56990
Q8,2019,Semi-Auto,5415,Diesel,145,33.6,3,Audi,55970
Q8,2019,Semi-Auto,5608,Diesel,150,33.6,3,Audi,50990
Q8,2019,Automatic,5680,Diesel,145,33.6,3,Audi,49495
Q8,2019,Automatic,6470,Diesel,145,33.6,3,Audi,52850
Q8,2019,Automatic,7000,Diesel,145,33.6,3,Audi,58450
Q8,2019,Semi-Auto,7022,Diesel,150,33.6,3,Audi,51900
Q8,2019,Semi-Auto,7606,Diesel,145,33.6,3,Audi,57970
Q8,2019,Semi-Auto,8450,Diesel,145,33.6,3,Audi,58450
Q8,2019,Automatic,8702,Diesel,145,33.6,3,Audi,53491
Q8,2019,Automatic,9002,Diesel,145,33.6,3,Audi,53000
Q8,2019,Semi-Auto,9089,Diesel,145,33.6,3,Audi,51991
Q8,2019,Automatic,9126,Diesel,145,33.6,3,Audi,56000
Q8,2019,Semi-Auto,9432,Diesel,145,33.6,3,Audi,53981
Q8,2019,Automatic,9804,Diesel,145,33.6,3,Audi,51990
Q8,2019,Semi-Auto,9804,Diesel,145,33.6,3,Audi,51490
Q8,2019,Automatic,10000,Diesel,145,33.6,3,Audi,51990
Q8,2019,Automatic,10200,Diesel,145,33.6,3,Audi,48022
Q8,2019,Automatic,10521,Diesel,145,33.6,3,Audi,48642
Q8,2019,Automatic,11464,Diesel,145,33.6,3,Audi,51862
Q8,2019,Semi-Auto,16385,Diesel,150,33.6,3,Audi,49995
Q8,2020,Semi-Auto,2000,Diesel,145,33.6,3,Audi,58000
'8 Series',2019,Automatic,5883,Petrol,145,33.6,3,BMW,62995
'8 Series',2019,Automatic,8000,Petrol,145,33.6,3,BMW,60000
'8 Series',2019,Semi-Auto,8966,Petrol,145,33.6,3,BMW,54991
'8 Series',2020,Semi-Auto,3242,Petrol,150,33.6,3,BMW,56990
X7,2019,Automatic,10,Diesel,145,33.6,3,BMW,67120
X7,2019,Semi-Auto,1500,Diesel,150,33.6,3,BMW,64999
X7,2019,Semi-Auto,2137,Diesel,145,33.6,3,BMW,62990
X7,2019,Automatic,2689,Diesel,145,33.6,3,BMW,69940
X7,2019,Semi-Auto,2881,Diesel,145,33.6,3,BMW,66000
X7,2019,Semi-Auto,3003,Diesel,145,33.6,3,BMW,64400
X7,2019,Semi-Auto,3192,Diesel,145,33.6,3,BMW,65050
X7,2019,Semi-Auto,3218,Diesel,145,33.6,3,BMW,66540
X7,2019,Semi-Auto,3300,Diesel,145,33.6,3,BMW,74140
X7,2019,Semi-Auto,3670,Diesel,145,33.6,3,BMW,65000
X7,2019,Automatic,3890,Diesel,145,33.6,3,BMW,64789
X7,2019,Semi-Auto,4900,Diesel,145,33.6,3,BMW,67000
X7,2019,Semi-Auto,5000,Diesel,145,33.6,3,BMW,68720
X7,2019,Semi-Auto,5071,Diesel,145,33.6,3,BMW,61875
X7,2019,Semi-Auto,5283,Diesel,145,33.6,3,BMW,69995
X7,2019,Semi-Auto,5349,Diesel,145,33.6,3,BMW,72798
X7,2019,Semi-Auto,5600,Diesel,150,33.6,3,BMW,67400
X7,2019,Semi-Auto,6391,Diesel,145,33.6,3,BMW,72430
X7,2019,Automatic,7791,Diesel,145,33.6,3,BMW,59988
X7,2019,Automatic,8574,Diesel,145,33.6,3,BMW,65520
X7,2019,Automatic,9811,Diesel,145,33.6,3,BMW,62850
X7,2019,Automatic,11055,Diesel,145,33.6,3,BMW,62995
X7,2020,Semi-Auto,1501,Diesel,145,33.6,3,BMW,64995
X7,2020,Semi-Auto,1501,Diesel,145,33.6,3,BMW,69995
X7,2020,Semi-Auto,3452,Diesel,150,33.6,3,BMW,64995
X7,2020,Semi-Auto,4000,Diesel,145,33.6,3,BMW,64999
X7,2020,Automatic,5000,Diesel,145,33.6,3,BMW,66988
X7,2020,Semi-Auto,5087,Diesel,145,33.6,3,BMW,69990
X7,2020,Semi-Auto,6137,Diesel,145,33.6,3,BMW,63990
'3 Series',2009,Automatic,120000,Petrol,305,34,3,BMW,5999
'3 Series',2009,Automatic,122144,Petrol,300,34,3,BMW,6495
M3,2015,Semi-Auto,13537,Petrol,300,34,3,BMW,32950
M3,2015,Semi-Auto,16517,Petrol,305,34,3,BMW,31000
M3,2015,Semi-Auto,37249,Petrol,300,34,3,BMW,34269
M3,2015,Semi-Auto,41500,Petrol,305,34,3,BMW,29991
M3,2015,Automatic,42000,Petrol,300,34,3,BMW,29750
M3,2016,Semi-Auto,33000,Petrol,300,34,3,BMW,33750
M3,2017,Automatic,3824,Petrol,145,34,3,BMW,53995
M3,2017,Semi-Auto,14894,Petrol,300,34,3,BMW,38000
M3,2017,Semi-Auto,15770,Petrol,305,34,3,BMW,37591
M3,2017,Semi-Auto,21431,Petrol,150,34,3,BMW,37970
M3,2017,Semi-Auto,30573,Petrol,300,34,3,BMW,37572
M3,2018,Semi-Auto,10222,Petrol,145,34,3,BMW,42202
M3,2018,Semi-Auto,12879,Petrol,150,34,3,BMW,43990
M3,2018,Semi-Auto,28347,Petrol,150,34,3,BMW,36995
X5,2009,Automatic,68000,Diesel,325,34,3,BMW,13190
Q5,2017,Semi-Auto,7801,Petrol,145,34,3,Audi,39995
Q5,2017,Semi-Auto,16540,Petrol,150,34,3,Audi,37991
Q5,2017,Semi-Auto,16855,Petrol,150,34,3,Audi,37980
Q5,2017,Semi-Auto,17503,Petrol,145,34,3,Audi,36230
Q5,2017,Semi-Auto,20354,Petrol,145,34,3,Audi,36990
Q5,2017,Automatic,20748,Petrol,145,34,3,Audi,36979
Q5,2017,Semi-Auto,20770,Petrol,145,34,3,Audi,38799
Q5,2017,Semi-Auto,24550,Petrol,145,34,3,Audi,39990
Q5,2017,Semi-Auto,27838,Petrol,150,34,3,Audi,36490
Q5,2017,Semi-Auto,29832,Petrol,145,34,3,Audi,35995
Q5,2017,Semi-Auto,30000,Petrol,145,34,3,Audi,37950
Q5,2017,Semi-Auto,34011,Petrol,145,34,3,Audi,36998
Q5,2017,Semi-Auto,37492,Petrol,150,34,3,Audi,33495
Q5,2017,Semi-Auto,37624,Petrol,145,34,3,Audi,35989
Q5,2017,Semi-Auto,37624,Petrol,145,34,3,Audi,36989
Q5,2017,Semi-Auto,39458,Petrol,150,34,3,Audi,35900
Q5,2017,Automatic,42683,Petrol,145,34,3,Audi,35422
Q5,2017,Semi-Auto,49158,Petrol,145,34,3,Audi,36641
Q5,2017,Semi-Auto,50000,Petrol,145,34,3,Audi,33995
Q5,2018,Semi-Auto,3427,Petrol,150,34,3,Audi,43900
Q5,2018,Automatic,4286,Petrol,145,34,3,Audi,42995
Q5,2018,Semi-Auto,7566,Petrol,145,34,3,Audi,42500
Q5,2018,Semi-Auto,7968,Petrol,145,34,3,Audi,40995
Q5,2018,Automatic,10000,Petrol,145,34,3,Audi,35990
Q5,2018,Semi-Auto,12088,Petrol,145,34,3,Audi,37504
Q5,2018,Automatic,13841,Petrol,145,34,3,Audi,39000
Q5,2018,Automatic,14504,Petrol,145,34,3,Audi,36400
Q5,2018,Semi-Auto,15387,Petrol,145,34,3,Audi,38995
Q5,2018,Semi-Auto,16022,Petrol,145,34,3,Audi,37990
Q5,2018,Semi-Auto,17000,Petrol,145,34,3,Audi,43990
Q5,2018,Semi-Auto,19443,Petrol,145,34,3,Audi,37495
Q5,2018,Semi-Auto,19444,Petrol,145,34,3,Audi,40892
Q5,2018,Semi-Auto,20283,Petrol,150,34,3,Audi,37500
Q5,2018,Semi-Auto,20300,Petrol,145,34,3,Audi,38900
Q5,2018,Semi-Auto,21017,Petrol,145,34,3,Audi,43888
Q5,2018,Semi-Auto,23500,Petrol,145,34,3,Audi,37995
Q5,2018,Semi-Auto,24233,Petrol,145,34,3,Audi,39990
Q5,2018,Semi-Auto,25889,Petrol,145,34,3,Audi,39995
Q5,2019,Automatic,6929,Petrol,145,34,3,Audi,43490
Q5,2019,Semi-Auto,18500,Petrol,145,34,3,Audi,41990
Q5,2019,Semi-Auto,21400,Petrol,145,34,3,Audi,41490
'4 Series',2016,Semi-Auto,21600,Petrol,300,34,3,BMW,37940
'4 Series',2016,Automatic,28000,Petrol,300,34,3,BMW,32990
SQ5,2017,Automatic,13000,Petrol,150,34,3,Audi,38995
SQ5,2017,Automatic,20000,Petrol,145,34,3,Audi,37700
SQ5,2017,Automatic,22216,Petrol,145,34,3,Audi,36990
SQ5,2017,Automatic,24575,Petrol,145,34,3,Audi,38950
SQ5,2017,Automatic,27000,Petrol,150,34,3,Audi,36950
SQ5,2018,Automatic,37000,Petrol,145,34,3,Audi,35950
M4,2015,Semi-Auto,20100,Petrol,300,34,3,BMW,29997
M4,2015,Semi-Auto,26637,Petrol,300,34,3,BMW,29990
M4,2015,Automatic,35284,Petrol,300,34,3,BMW,26499
M4,2015,Semi-Auto,40000,Petrol,305,34,3,BMW,28500
M4,2015,Semi-Auto,41120,Petrol,300,34,3,BMW,30662
M4,2016,Automatic,800,Petrol,300,34,3,BMW,39500
M4,2016,Semi-Auto,21107,Petrol,300,34,3,BMW,31498
M4,2016,Semi-Auto,21533,Petrol,300,34,3,BMW,31870
M4,2016,Semi-Auto,23212,Petrol,300,34,3,BMW,32998
M4,2016,Semi-Auto,23765,Petrol,300,34,3,BMW,34932
M4,2016,Semi-Auto,26363,Petrol,305,34,3,BMW,29998
M4,2016,Semi-Auto,27523,Petrol,300,34,3,BMW,30990
M4,2016,Semi-Auto,27817,Petrol,305,34,3,BMW,31491
M4,2016,Semi-Auto,30241,Petrol,300,34,3,BMW,29990
M4,2016,Semi-Auto,32866,Petrol,300,34,3,BMW,30485
M4,2016,Automatic,33113,Petrol,300,34,3,BMW,32983
M4,2016,Semi-Auto,34209,Petrol,300,34,3,BMW,29998
M4,2016,Semi-Auto,38422,Petrol,300,34,3,BMW,30490
M4,2017,Semi-Auto,9215,Petrol,300,34,3,BMW,35352
M4,2017,Semi-Auto,10950,Petrol,145,34,3,BMW,36595
M4,2017,Semi-Auto,17834,Petrol,145,34,3,BMW,33650
M4,2017,Semi-Auto,20750,Petrol,300,34,3,BMW,34950
M4,2017,Semi-Auto,23250,Petrol,300,34,3,BMW,34995
M4,2017,Automatic,24905,Petrol,150,34,3,BMW,32000
M4,2017,Semi-Auto,25777,Petrol,145,34,3,BMW,33450
M4,2017,Semi-Auto,27806,Petrol,145,34,3,BMW,36820
M4,2017,Semi-Auto,32329,Petrol,145,34,3,BMW,34890
M4,2017,Automatic,52911,Petrol,300,34,3,BMW,28590
M4,2017,Semi-Auto,60584,Petrol,150,34,3,BMW,29991
M4,2018,Semi-Auto,2577,Petrol,150,34,3,BMW,43500
M4,2018,Semi-Auto,7732,Petrol,145,34,3,BMW,36498
M4,2018,Semi-Auto,8326,Petrol,145,34,3,BMW,35750
M4,2018,Semi-Auto,8797,Petrol,145,34,3,BMW,39792
M4,2018,Automatic,9210,Petrol,145,34,3,BMW,34990
M4,2018,Semi-Auto,10809,Petrol,150,34,3,BMW,39999
M4,2018,Automatic,16000,Petrol,150,34,3,BMW,36440
M4,2018,Semi-Auto,17923,Petrol,145,34,3,BMW,34991
M4,2019,Semi-Auto,12,Petrol,145,34,3,BMW,41945
M4,2019,Semi-Auto,19,Petrol,145,34,3,BMW,43950
M4,2019,Semi-Auto,24,Petrol,145,34,3,BMW,45475
M4,2019,Semi-Auto,25,Petrol,145,34,3,BMW,45898
M4,2019,Automatic,99,Petrol,145,34,3,BMW,45999
M4,2019,Automatic,99,Petrol,145,34,3,BMW,57800
M4,2019,Semi-Auto,101,Petrol,145,34,3,BMW,41980
M4,2019,Semi-Auto,101,Petrol,145,34,3,BMW,41980
M4,2019,Semi-Auto,101,Petrol,145,34,3,BMW,41980
M4,2019,Semi-Auto,102,Petrol,145,34,3,BMW,41945
M4,2019,Automatic,123,Petrol,145,34,3,BMW,41490
M4,2019,Automatic,144,Petrol,145,34,3,BMW,41986
M4,2019,Semi-Auto,152,Petrol,145,34,3,BMW,43480
M4,2019,Automatic,837,Petrol,145,34,3,BMW,49010
M4,2019,Semi-Auto,934,Petrol,150,34,3,BMW,49980
M4,2019,Automatic,999,Petrol,145,34,3,BMW,47995
M4,2019,Semi-Auto,1072,Petrol,145,34,3,BMW,51000
M4,2019,Automatic,1326,Petrol,145,34,3,BMW,40000
M4,2019,Semi-Auto,1348,Petrol,145,34,3,BMW,41990
M4,2019,Automatic,1466,Petrol,145,34,3,BMW,49999
M4,2019,Semi-Auto,1501,Petrol,145,34,3,BMW,49995
M4,2019,Semi-Auto,1501,Petrol,145,34,3,BMW,56995
M4,2019,Semi-Auto,2258,Petrol,145,34,3,BMW,48000
M4,2019,Semi-Auto,2373,Petrol,145,34,3,BMW,45999
M4,2019,Automatic,2460,Petrol,145,34,3,BMW,46000
M4,2019,Automatic,3395,Petrol,145,34,3,BMW,58662
M4,2019,Semi-Auto,3447,Petrol,145,34,3,BMW,45940
M4,2019,Semi-Auto,3452,Petrol,150,34,3,BMW,53995
M4,2019,Semi-Auto,4786,Petrol,145,34,3,BMW,40980
M4,2019,Semi-Auto,4931,Petrol,150,34,3,BMW,44950
M4,2019,Automatic,5000,Petrol,145,34,3,BMW,44988
M4,2019,Semi-Auto,5239,Petrol,145,34,3,BMW,46995
M4,2019,Semi-Auto,5486,Petrol,145,34,3,BMW,42485
M4,2019,Semi-Auto,5644,Petrol,145,34,3,BMW,44500
M4,2019,Semi-Auto,6397,Petrol,145,34,3,BMW,45323
M4,2019,Semi-Auto,8124,Petrol,145,34,3,BMW,44898
M4,2019,Semi-Auto,8787,Petrol,145,34,3,BMW,39275
M4,2019,Semi-Auto,12000,Petrol,145,34,3,BMW,40950
M4,2019,Semi-Auto,19322,Petrol,150,34,3,BMW,40950
M4,2020,Semi-Auto,5,Petrol,145,34,3,BMW,59995
M4,2020,Semi-Auto,6,Petrol,145,34,3,BMW,45990
M4,2020,Automatic,10,Petrol,150,34,3,BMW,45488
M4,2020,Automatic,10,Petrol,150,34,3,BMW,45488
M4,2020,Automatic,10,Petrol,150,34,3,BMW,47488
M4,2020,Automatic,10,Petrol,150,34,3,BMW,49488
M4,2020,Automatic,10,Petrol,150,34,3,BMW,52988
M4,2020,Semi-Auto,30,Petrol,145,34,3,BMW,48000
M4,2020,Semi-Auto,40,Petrol,145,34,3,BMW,43000
M4,2020,Semi-Auto,99,Petrol,145,34,3,BMW,48630
M4,2020,Semi-Auto,101,Petrol,145,34,3,BMW,51402
M4,2020,Semi-Auto,700,Petrol,145,34,3,BMW,50000
M4,2020,Semi-Auto,1000,Petrol,145,34,3,BMW,49980
M4,2020,Semi-Auto,1500,Petrol,145,34,3,BMW,45995
M4,2020,Semi-Auto,2024,Petrol,145,34,3,BMW,49623
M4,2020,Automatic,5000,Petrol,145,34,3,BMW,53988
'7 Series',2006,Automatic,81000,Diesel,325,34.4,3,BMW,4995
X5,2009,Automatic,71000,Diesel,330,34.4,3,BMW,10890
A7,2011,Semi-Auto,72000,Petrol,300,34.4,3,Audi,12950
X3,2018,Automatic,6764,Petrol,145,34.5,3,BMW,36186
X3,2018,Semi-Auto,9210,Petrol,145,34.5,3,BMW,36995
X3,2018,Semi-Auto,16202,Petrol,145,34.5,3,BMW,34990
X3,2018,Semi-Auto,16509,Petrol,150,34.5,3,BMW,37780
X3,2018,Semi-Auto,35332,Petrol,145,34.5,3,BMW,31500
X3,2019,Semi-Auto,3769,Petrol,145,34.5,3,BMW,39999
X3,2019,Semi-Auto,4824,Petrol,145,34.5,3,BMW,43863
X3,2019,Semi-Auto,5554,Petrol,145,34.5,3,BMW,43500
X3,2019,Semi-Auto,6012,Petrol,145,34.5,3,BMW,39480
X3,2019,Semi-Auto,6570,Petrol,145,34.5,3,BMW,47440
X3,2019,Semi-Auto,7503,Petrol,150,34.5,3,BMW,36500
X3,2019,Automatic,8200,Petrol,145,34.5,3,BMW,43875
X3,2019,Semi-Auto,9045,Petrol,150,34.5,3,BMW,40875
X3,2019,Semi-Auto,21767,Petrol,150,34.5,3,BMW,35990
X3,2020,Semi-Auto,1501,Petrol,145,34.5,3,BMW,42995
'6 Series',2019,Semi-Auto,1125,Petrol,145,34.5,3,BMW,39999
'7 Series',2019,Automatic,339,Petrol,145,34.5,3,BMW,47980
'7 Series',2019,Semi-Auto,5000,Petrol,145,34.5,3,BMW,48898
'7 Series',2019,Semi-Auto,7780,Petrol,145,34.5,3,BMW,47990
'7 Series',2019,Semi-Auto,10135,Petrol,150,34.5,3,BMW,44980
'7 Series',2019,Semi-Auto,10504,Petrol,145,34.5,3,BMW,46999
Q5,2019,Semi-Auto,2666,Diesel,145,34.5,3,Audi,47850
Q5,2019,Semi-Auto,2901,Diesel,145,34.5,3,Audi,51990
Q5,2019,Semi-Auto,3712,Diesel,145,34.5,3,Audi,51990
Q5,2019,Automatic,4000,Diesel,145,34.5,3,Audi,50950
Q5,2019,Automatic,4507,Diesel,145,34.5,3,Audi,47950
Q5,2019,Automatic,5000,Diesel,145,34.5,3,Audi,52990
Q5,2019,Semi-Auto,5209,Diesel,145,34.5,3,Audi,47990
Q5,2019,Automatic,6000,Diesel,145,34.5,3,Audi,49990
Q5,2019,Automatic,7200,Diesel,145,34.5,3,Audi,47000
Q5,2019,Semi-Auto,11751,Diesel,145,34.5,3,Audi,47850
Q5,2020,Automatic,12,Diesel,150,34.5,3,Audi,50000
Q5,2020,Semi-Auto,215,Diesel,145,34.5,3,Audi,51970
Q5,2020,Semi-Auto,705,Diesel,145,34.5,3,Audi,48850
Q5,2020,Automatic,1000,Diesel,145,34.5,3,Audi,48895
Q5,2020,Semi-Auto,2000,Diesel,145,34.5,3,Audi,48995
Q5,2020,Semi-Auto,3272,Diesel,145,34.5,3,Audi,49865
Q5,2020,Automatic,3500,Diesel,145,34.5,3,Audi,49000
Q5,2020,Automatic,4394,Diesel,145,34.5,3,Audi,53990
Q5,2020,Semi-Auto,4433,Diesel,145,34.5,3,Audi,53990
Q5,2020,Semi-Auto,4564,Diesel,145,34.5,3,Audi,48750
Q5,2020,Automatic,5000,Diesel,145,34.5,3,Audi,48000
Q5,2020,Semi-Auto,5000,Diesel,145,34.5,3,Audi,49990
Q5,2020,Semi-Auto,5000,Diesel,145,34.5,3,Audi,51000
Q5,2020,Semi-Auto,5000,Diesel,145,34.5,3,Audi,51495
Q5,2020,Semi-Auto,5480,Diesel,145,34.5,3,Audi,53990
Q5,2020,Semi-Auto,6000,Diesel,145,34.5,3,Audi,52990
Q5,2020,Semi-Auto,6000,Diesel,145,34.5,3,Audi,53990
Q5,2020,Semi-Auto,6000,Diesel,145,34.5,3,Audi,56990
Q5,2020,Automatic,7791,Diesel,145,34.5,3,Audi,43950
SQ5,2019,Automatic,1500,Diesel,145,34.5,3,Audi,48800
SQ5,2020,Automatic,1500,Diesel,145,34.5,3,Audi,56450
'3 Series',2019,Semi-Auto,423,Petrol,145,34.9,3,BMW,41450
'3 Series',2019,Automatic,999,Petrol,145,34.9,3,BMW,39995
'3 Series',2019,Semi-Auto,1581,Petrol,145,34.9,3,BMW,37940
'3 Series',2019,Automatic,1606,Petrol,145,34.9,3,BMW,42995
'3 Series',2019,Automatic,1683,Petrol,145,34.9,3,BMW,40406
'3 Series',2019,Semi-Auto,2459,Petrol,145,34.9,3,BMW,37980
'3 Series',2019,Semi-Auto,3007,Petrol,150,34.9,3,BMW,39980
'3 Series',2019,Semi-Auto,3040,Petrol,145,34.9,3,BMW,36995
'3 Series',2019,Semi-Auto,3078,Petrol,145,34.9,3,BMW,37980
'3 Series',2019,Semi-Auto,3766,Petrol,145,34.9,3,BMW,37980
'3 Series',2019,Semi-Auto,3980,Petrol,145,34.9,3,BMW,40602
'3 Series',2019,Semi-Auto,4670,Petrol,145,34.9,3,BMW,41513
'3 Series',2019,Semi-Auto,4713,Petrol,145,34.9,3,BMW,37890
'3 Series',2019,Semi-Auto,4873,Petrol,145,34.9,3,BMW,37980
'3 Series',2019,Semi-Auto,5470,Petrol,145,34.9,3,BMW,37980
'3 Series',2019,Semi-Auto,7447,Petrol,150,34.9,3,BMW,37991
'3 Series',2019,Semi-Auto,7825,Petrol,150,34.9,3,BMW,41990
'3 Series',2019,Automatic,7900,Petrol,145,34.9,3,BMW,38000
'3 Series',2019,Automatic,8426,Petrol,145,34.9,3,BMW,39590
'3 Series',2019,Semi-Auto,8754,Petrol,145,34.9,3,BMW,41994
'3 Series',2019,Semi-Auto,9565,Petrol,150,34.9,3,BMW,37490
'3 Series',2020,Semi-Auto,9,Petrol,145,34.9,3,BMW,41990
'3 Series',2020,Automatic,11,Petrol,145,34.9,3,BMW,43900
'3 Series',2020,Semi-Auto,11,Petrol,145,34.9,3,BMW,38555
'3 Series',2020,Automatic,111,Petrol,145,34.9,3,BMW,41850
'3 Series',2020,Semi-Auto,1881,Petrol,150,34.9,3,BMW,41755
'3 Series',2020,Semi-Auto,2252,Petrol,145,34.9,3,BMW,43995
'3 Series',2020,Automatic,5000,Petrol,145,34.9,3,BMW,53988
A4,2014,Automatic,55119,Petrol,300,34.9,3,Audi,15567
A5,2013,Automatic,48437,Petrol,300,34.9,3,Audi,16999
A5,2014,Automatic,40000,Petrol,300,34.9,3,Audi,17999
A5,2014,Semi-Auto,43605,Petrol,300,34.9,3,Audi,16990
